path,sharpe,pnl,max_dd_pct,null_sharpe
182,-0.3171146602446495,-187957.49566772458,41.23484154260254,0.06440977833334142
183,-0.8959536330618075,-623810.3706372071,62.6937840715332,-0.4452262330432955
184,0.17408447670802482,117388.27887329104,16.830576948974596,-0.13703837718003456
185,0.497203782409215,211896.086751709,9.5658715024414,0.026969191629479097
186,-0.28326263727044537,-131527.77590820316,23.454931700317374,-0.2778554462728433
187,0.15032868313607714,74342.88549316407,10.252247980468745,-0.41770781684811487
188,0.18040428858574206,113127.3072393799,17.671097966735832,-0.00880479023527865
189,0.19007583551772478,133170.54717773432,15.378906960937508,0.20147963415107029
190,0.369701410058528,219360.8427233887,10.11794555957031,0.25303593824457526
191,-0.59697911174402,-517954.7746325684,58.76325008520508,-0.46062207079758216
192,-0.6803128702124565,-397960.98007812497,41.19833548706055,0.45691936242344117
193,-0.1861303329489968,-126946.1021923828,36.99823800170899,0.09085748914454926
194,-0.05106575655309939,-37771.23548095706,17.367322517333996,-0.1435490683901691
195,-0.049447213110428614,-36311.22896606446,26.12284494067384,0.12293761339676043
196,-0.3053554955321897,-232736.91872680665,43.993170466918954,0.544304311300472
197,-0.16009874230235174,-86394.51326904293,17.426648932373034,-0.1832369711479875
198,-0.0003003190351211958,-219.48447143552767,23.39921198120117,-0.06778319576516369
199,-0.15775981308420495,-107009.37051818849,17.99770908502197,0.1027874895837806
200,-0.253818990621945,-127650.99664672853,21.362010789184563,0.7869485405370185
201,0.1315137194097328,73965.04333984375,20.731059486938477,0.11706973391314661
202,-0.6793993031592299,-461131.412736206,48.704307296203616,0.11170038500047837
203,-0.5470945905901688,-318591.77379699703,39.22898141503906,-0.09189286531764396
204,0.2747151852373932,176624.88965942385,22.960350448486334,0.6632464036823038
205,-0.6752571287508763,-451010.8180163574,49.80618135803222,-0.1547566470542864
206,-0.3536379363554812,-229329.0196850586,34.89062043920899,0.1820844825549725
207,-0.07454114118330198,-62620.40514038078,33.5342805592041,-0.37193518775774703
208,-0.0524357478714787,-37157.54245117189,27.34360572436524,-0.023630879579324946
209,-0.5779639403750251,-315578.0509338379,41.17645509167481,-0.40326035396373566
210,-0.16203762723608867,-94495.74428894042,20.677874473083484,-0.22387795349852732
211,-0.1849382521957427,-82744.38978271485,17.00313354248046,0.0006111406222105104
212,-0.2591179544793634,-168100.38068969728,27.700336044311513,0.13303892864746522
213,-0.3869210155268276,-265122.8504931641,27.01629650061035,-0.17031017962678568
214,-0.5481216519374738,-462020.6395043946,52.75155547631836,-0.03702180989247782
215,-0.3186349872200957,-235762.26099060057,43.72049755627441,0.35103099189671855
216,-0.18423616759940512,-89918.0950872803,19.676536001220708,0.3491904359986927
217,0.5373350089287128,290885.7096716309,13.956739979736332,-0.18959777547355916
218,-0.00625644167606692,-4560.319754638709,26.991184437377935,0.26709899428634143
219,0.0745948721221283,31344.660534057613,9.234509494995116,0.19896919101236224
220,-0.12205846816551645,-88941.37619995118,19.321046303466776,-0.24862406770789422
221,-0.5077295183008166,-354072.06917968753,45.67592095874024,-0.23174558109536197
222,-0.0806033877404556,-58721.29516113281,24.599921943115245,0.1000488303008326
